Symbols,Attributes,2022-04-06,2022-04-07,2022-04-08,2022-04-11,2022-04-12
L.TO,Close,115.4000015258789,117.2300033569336,117.73999786376952,118.44000244140624,0.0
L.TO,High,115.62000274658205,117.3000030517578,118.6999969482422,119.22000122070312,0.0
L.TO,Low,113.58000183105467,115.0,116.77999877929688,117.0,0.0
L.TO,Open,114.54000091552734,115.33000183105467,117.0,117.58999633789062,0.0
L.TO,Volume,461400.0,330100.0,347500.0,351700.0,0.0
LAND.L,Adj Close,776.5999755859375,773.0,783.7999877929688,785.5999755859375,770.2000122070312
LAND.L,Close,776.5999755859375,773.0,783.7999877929688,785.5999755859375,770.2000122070312
LAND.L,High,787.4000244140625,784.5999755859375,783.7999877929688,788.2000122070312,784.2000122070312
LAND.L,Low,773.0,770.5999755859375,775.2000122070312,778.5999755859375,769.7999877929688
LAND.L,Open,783.4000244140625,782.5999755859375,775.5999755859375,781.0,783.0
LAND.L,Volume,1708363.0,3960957.0,1097407.0,1011325.0,370564.0
LB,Adj Close,0.0,0.0,0.0,0.0,0.0
LB,Close,0.0,0.0,0.0,0.0,0.0
LB,High,0.0,0.0,0.0,0.0,0.0
LB,Low,0.0,0.0,0.0,0.0,0.0
LB,Open,0.0,0.0,0.0,0.0,0.0
LB,Volume,0.0,0.0,0.0,0.0,0.0
LDOS,Adj Close,107.4800033569336,108.06999969482422,107.98999786376952,108.16999816894533,0.0
LDOS,Close,107.4800033569336,108.06999969482422,107.98999786376952,108.16999816894533,0.0
LDOS,High,108.6500015258789,108.4000015258789,109.87999725341795,109.45999908447266,0.0
LDOS,Low,107.1999969482422,106.6999969482422,107.88999938964844,107.47000122070312,0.0
LDOS,Open,107.31999969482422,107.5,108.8499984741211,108.30999755859376,0.0
LDOS,Volume,1221400.0,1346800.0,746600.0,694100.0,0.0
LEG,Adj Close,35.66999816894531,34.90999984741211,35.59000015258789,35.95000076293945,0.0
LEG,Close,35.66999816894531,34.90999984741211,35.59000015258789,35.95000076293945,0.0
LEG,High,35.83000183105469,35.4900016784668,36.220001220703125,36.34999847412109,0.0
LEG,Low,34.849998474121094,33.79999923706055,34.689998626708984,35.2599983215332,0.0
LEG,Open,35.060001373291016,35.29999923706055,35.04999923706055,35.2599983215332,0.0
LEG,Volume,1160800.0,3341600.0,1091200.0,1137400.0,0.0
LEN,Adj Close,75.44999694824219,74.66999816894531,74.91999816894531,76.31999969482422,0.0
LEN,Close,75.44999694824219,74.66999816894531,74.91999816894531,76.31999969482422,0.0
LEN,High,77.87999725341797,76.06999969482422,77.08000183105469,77.41000366210938,0.0
LEN,Low,75.06999969482422,73.01000213623047,74.05000305175781,74.12999725341797,0.0
LEN,Open,77.75,75.0,74.58000183105469,74.4000015258789,0.0
LEN,Volume,5153200.0,3881200.0,3268000.0,3129000.0,0.0
LGEN.L,Adj Close,270.20001220703125,266.5,268.79998779296875,270.79998779296875,272.1000061035156
LGEN.L,Close,270.20001220703125,266.5,268.79998779296875,270.79998779296875,272.1000061035156
LGEN.L,High,276.6000061035156,272.20001220703125,272.70001220703125,273.1000061035156,272.8999938964844
LGEN.L,Low,267.6000061035156,265.3999938964844,268.1000061035156,268.63800048828125,266.5
LGEN.L,Open,272.0,271.5,270.29998779296875,269.29998779296875,267.5
LGEN.L,Volume,18493856.0,19757446.0,12516238.0,12077200.0,4289175.0
LH,Adj Close,264.8800048828125,271.8900146484375,276.75,272.4200134277344,0.0
LH,Close,264.8800048828125,271.8900146484375,276.75,272.4200134277344,0.0
LH,High,265.4200134277344,272.0899963378906,278.1400146484375,278.79998779296875,0.0
LH,Low,261.260009765625,263.79998779296875,271.3900146484375,272.0599975585937,0.0
LH,Open,262.989990234375,263.79998779296875,272.2300109863281,275.95001220703125,0.0
LH,Volume,662300.0,706800.0,763300.0,672600.0,0.0
LHN.SW,Adj Close,0.0,0.0,0.0,0.0,0.0
LHN.SW,Close,0.0,0.0,0.0,0.0,0.0
LHN.SW,High,0.0,0.0,0.0,0.0,0.0
LHN.SW,Low,0.0,0.0,0.0,0.0,0.0
LHN.SW,Open,0.0,0.0,0.0,0.0,0.0
LHN.SW,Volume,0.0,0.0,0.0,0.0,0.0
LHX,Adj Close,257.8999938964844,260.79998779296875,258.0299987792969,256.57000732421875,0.0
LHX,Close,257.8999938964844,260.79998779296875,258.0299987792969,256.57000732421875,0.0
LHX,High,261.0799865722656,261.1000061035156,264.04998779296875,262.42999267578125,0.0
LHX,Low,254.8800048828125,254.16000366210935,256.82000732421875,255.3699951171875,0.0
LHX,Open,255.4199981689453,256.3999938964844,261.239990234375,259.5,0.0
LHX,Volume,1151300.0,992500.0,882600.0,768400.0,0.0
LIN,Adj Close,315.04998779296875,318.04998779296875,317.82000732421875,317.1499938964844,0.0
LIN,Close,315.04998779296875,318.04998779296875,317.82000732421875,317.1499938964844,0.0
LIN,High,316.9200134277344,319.5,321.4599914550781,319.4200134277344,0.0
LIN,Low,312.1300048828125,314.3599853515625,317.1300048828125,316.760009765625,0.0
LIN,Open,316.0199890136719,316.7799987792969,317.5,317.8500061035156,0.0
LIN,Volume,2257600.0,1471400.0,1357200.0,1235700.0,0.0
LIN.DE,Adj Close,287.54998779296875,288.54998779296875,294.70001220703125,292.54998779296875,290.6000061035156
LIN.DE,Close,287.54998779296875,288.54998779296875,294.70001220703125,292.54998779296875,290.6000061035156
LIN.DE,High,297.04998779296875,293.3500061035156,295.45001220703125,293.3999938964844,290.79998779296875
LIN.DE,Low,286.1499938964844,288.29998779296875,291.6499938964844,288.70001220703125,286.25
LIN.DE,Open,296.8500061035156,288.54998779296875,292.95001220703125,289.5,288.0
LIN.DE,Volume,796677.0,843071.0,714762.0,645552.0,365098.0
LKQ,Adj Close,44.61000061035156,44.91999816894531,45.56999969482422,45.47999954223633,0.0
LKQ,Close,44.61000061035156,44.91999816894531,45.56999969482422,45.47999954223633,0.0
LKQ,High,44.75,45.15999984741211,46.2599983215332,46.380001068115234,0.0
LKQ,Low,43.369998931884766,43.709999084472656,44.7599983215332,45.119998931884766,0.0
LKQ,Open,43.95000076293945,44.43000030517578,45.0,45.220001220703125,0.0
LKQ,Volume,1971200.0,2459900.0,1439400.0,1384400.0,0.0
LLOY.L,Adj Close,45.185001373291016,44.334999084472656,44.584999084472656,45.08000183105469,44.64500045776367
LLOY.L,Close,45.185001373291016,44.334999084472656,44.584999084472656,45.08000183105469,44.64500045776367
LLOY.L,High,46.60599899291992,45.290000915527344,45.20000076293945,45.4900016784668,45.150001525878906
LLOY.L,Low,42.125,43.94499969482422,44.542999267578125,44.69100189208984,44.34999847412109
LLOY.L,Open,46.0,44.040000915527344,44.81999969482422,44.959999084472656,44.78499984741211
LLOY.L,Volume,314994133.0,287353573.0,218503989.0,222249258.0,69529355.0
LLY,Adj Close,305.8399963378906,308.42999267578125,311.69000244140625,308.9599914550781,0.0
LLY,Close,305.8399963378906,308.42999267578125,311.69000244140625,308.9599914550781,0.0
LLY,High,306.5599975585937,314.0,312.3800048828125,313.760009765625,0.0
LLY,Low,294.7699890136719,305.0,307.95001220703125,308.04998779296875,0.0
LLY,Open,296.0899963378906,305.0,308.0,313.0899963378906,0.0
LLY,Volume,4672900.0,4270800.0,3024400.0,2177400.0,0.0
LMT,Adj Close,454.5799865722656,465.510009765625,461.5199890136719,464.25,0.0
LMT,Close,454.5799865722656,465.510009765625,461.5199890136719,464.25,0.0
LMT,High,457.55999755859375,467.3999938964844,471.5899963378906,474.4500122070313,0.0
LMT,Low,446.3800048828125,450.7900085449219,459.6099853515625,462.1900024414063,0.0
LMT,Open,446.3800048828125,453.0,467.7200012207031,463.7900085449219,0.0
LMT,Volume,1941400.0,2032700.0,1710700.0,1910800.0,0.0
LNC,Adj Close,65.12999725341797,63.41999816894531,64.20999908447266,63.810001373291016,0.0
LNC,Close,65.12999725341797,63.41999816894531,64.20999908447266,63.810001373291016,0.0
LNC,High,65.7699966430664,65.05000305175781,64.54000091552734,66.02999877929688,0.0
LNC,Low,64.63999938964844,61.77000045776367,62.79999923706055,63.68000030517578,0.0
LNC,Open,65.0999984741211,64.8499984741211,63.2400016784668,64.30999755859375,0.0
LNC,Volume,1764700.0,1439300.0,922200.0,1051300.0,0.0
LNT,Adj Close,65.16000366210938,64.33000183105469,64.81999969482422,64.3499984741211,0.0
LNT,Close,65.16000366210938,64.33000183105469,64.81999969482422,64.3499984741211,0.0
LNT,High,65.22000122070312,65.23999786376953,65.16999816894531,65.37000274658203,0.0
LNT,Low,63.380001068115234,64.16000366210938,64.06999969482422,64.2699966430664,0.0
LNT,Open,63.58000183105469,65.23999786376953,64.61000061035156,65.08999633789062,0.0
LNT,Volume,1438300.0,1345700.0,1003700.0,866600.0,0.0
LONN.SW,Adj Close,676.4000244140625,674.7999877929688,672.0,671.5999755859375,669.5999755859375
LONN.SW,Close,676.4000244140625,674.7999877929688,672.0,671.5999755859375,669.5999755859375
LONN.SW,High,684.0,682.0,683.7999877929688,674.2000122070312,670.4000244140625
LONN.SW,Low,671.0,672.0,669.7999877929688,664.2000122070312,663.0
LONN.SW,Open,680.0,676.2000122070312,680.0,672.0,665.4000244140625
LONN.SW,Volume,111580.0,147582.0,156867.0,161344.0,63146.0
LOW,Adj Close,200.6499938964844,202.63999938964844,206.66000366210935,204.58999633789065,0.0
LOW,Close,200.6499938964844,202.63999938964844,206.66000366210935,204.58999633789065,0.0
LOW,High,202.8500061035156,204.1999969482422,207.72000122070312,208.4499969482422,0.0
LOW,Low,196.63999938964844,197.5500030517578,200.5399932861328,203.3500061035156,0.0
LOW,Open,201.1999969482422,199.1100006103516,201.02999877929688,204.66000366210935,0.0
LOW,Volume,6356100.0,4411600.0,5065200.0,3571400.0,0.0
LRCX,Adj Close,498.1700134277344,503.3399963378906,491.6400146484375,475.760009765625,0.0
LRCX,Close,498.1700134277344,503.3399963378906,491.6400146484375,475.760009765625,0.0
LRCX,High,505.7000122070313,508.7699890136719,500.8800048828125,488.0299987792969,0.0
LRCX,Low,488.0700073242188,492.7200012207031,490.8299865722656,475.2099914550781,0.0
LRCX,Open,493.9100036621094,497.3399963378906,498.010009765625,487.1400146484375,0.0
LRCX,Volume,1584500.0,1009500.0,1044900.0,1693100.0,0.0
LSE.L,Adj Close,0.0,0.0,0.0,0.0,0.0
LSE.L,Close,0.0,0.0,0.0,0.0,0.0
LSE.L,High,0.0,0.0,0.0,0.0,0.0
LSE.L,Low,0.0,0.0,0.0,0.0,0.0
LSE.L,Open,0.0,0.0,0.0,0.0,0.0
LSE.L,Volume,0.0,0.0,0.0,0.0,0.0
LSG.OL,Adj Close,83.8499984741211,84.9000015258789,83.55000305175781,82.9000015258789,83.6500015258789
LSG.OL,Close,83.8499984741211,84.9000015258789,83.55000305175781,82.9000015258789,83.6500015258789
LSG.OL,High,83.8499984741211,86.5999984741211,86.8499984741211,84.30000305175781,83.80000305175781
LSG.OL,Low,82.9000015258789,84.0999984741211,83.55000305175781,82.4000015258789,81.8499984741211
LSG.OL,Open,83.1500015258789,84.0999984741211,86.30000305175781,84.0,82.5
LSG.OL,Volume,620595.0,1121436.0,1268199.0,791185.0,227773.0
LUV,Adj Close,43.72999954223633,42.38999938964844,41.2400016784668,42.619998931884766,0.0
LUV,Close,43.72999954223633,42.38999938964844,41.2400016784668,42.619998931884766,0.0
LUV,High,44.400001525878906,43.45000076293945,42.43000030517578,42.959999084472656,0.0
LUV,Low,42.61000061035156,41.27999877929688,41.18000030517578,41.040000915527344,0.0
LUV,Open,44.27999877929688,43.38999938964844,42.34000015258789,41.130001068115234,0.0
LUV,Volume,7428900.0,10010200.0,7702000.0,5989500.0,0.0
LVS,Adj Close,37.0,36.11000061035156,35.95000076293945,35.040000915527344,0.0
LVS,Close,37.0,36.11000061035156,35.95000076293945,35.040000915527344,0.0
LVS,High,37.380001068115234,36.900001525878906,36.33000183105469,36.38999938964844,0.0
LVS,Low,36.119998931884766,35.119998931884766,35.22999954223633,34.77000045776367,0.0
LVS,Open,37.22999954223633,36.77000045776367,35.81999969482422,35.099998474121094,0.0
LVS,Volume,7720600.0,5541100.0,3918900.0,4713500.0,0.0
LW,Adj Close,60.43999862670898,65.26000213623047,66.33000183105469,65.95999908447266,0.0
LW,Close,60.43999862670898,65.26000213623047,66.33000183105469,65.95999908447266,0.0
LW,High,60.93000030517578,66.197998046875,67.28500366210938,67.48999786376953,0.0
LW,Low,59.400001525878906,63.150001525878906,65.3499984741211,65.56999969482422,0.0
LW,Open,59.900001525878906,63.150001525878906,65.63999938964844,66.0,0.0
LW,Volume,1462600.0,3190700.0,2049300.0,1663600.0,0.0
LYB,Adj Close,99.69000244140624,100.1999969482422,101.52999877929688,101.38999938964844,0.0
LYB,Close,99.69000244140624,100.1999969482422,101.52999877929688,101.38999938964844,0.0
LYB,High,102.1999969482422,100.66000366210938,102.72000122070312,103.27999877929688,0.0
LYB,Low,99.37999725341795,97.37000274658205,100.66999816894533,99.63999938964844,0.0
LYB,Open,102.0,99.6999969482422,101.19000244140624,100.1999969482422,0.0
LYB,Volume,2185000.0,2546400.0,1253500.0,1392500.0,0.0
LYV,Adj Close,109.58000183105467,109.61000061035156,107.87999725341795,107.87999725341795,0.0
LYV,Close,109.58000183105467,109.61000061035156,107.87999725341795,107.87999725341795,0.0
LYV,High,112.1500015258789,110.47000122070312,110.0199966430664,109.93000030517578,0.0
LYV,Low,108.13999938964844,106.83999633789062,107.43000030517578,106.58000183105467,0.0
LYV,Open,111.91000366210938,110.19000244140624,109.31999969482422,107.29000091552734,0.0
LYV,Volume,2611600.0,1450100.0,995900.0,1757600.0,0.0
MA,Adj Close,353.54998779296875,349.54998779296875,352.2699890136719,347.3699951171875,0.0
MA,Close,353.54998779296875,349.54998779296875,352.2699890136719,347.3699951171875,0.0
MA,High,357.0899963378906,352.8999938964844,355.8900146484375,351.5,0.0
MA,Low,349.5799865722656,345.8099975585937,345.6499938964844,345.82000732421875,0.0
MA,Open,356.4700012207031,351.17999267578125,347.29998779296875,350.6400146484375,0.0
MA,Volume,3864500.0,2848500.0,2234800.0,1807800.0,0.0
MAA,Adj Close,217.2700042724609,216.07000732421875,214.3300018310547,207.8699951171875,0.0
MAA,Close,217.2700042724609,216.07000732421875,214.3300018310547,207.8699951171875,0.0
MAA,High,217.63999938964844,217.22999572753903,215.5,215.41000366210935,0.0
MAA,Low,210.1300048828125,213.55999755859372,211.7100067138672,206.67999267578125,0.0
MAA,Open,211.83999633789065,215.8000030517578,214.9900054931641,214.77999877929688,0.0
MAA,Volume,917300.0,686200.0,810500.0,1196500.0,0.0
MAP.MC,Adj Close,1.8630000352859497,1.8730000257492063,1.888000011444092,1.866000056266785,1.8669999837875368
MAP.MC,Close,1.8630000352859497,1.8730000257492063,1.888000011444092,1.866000056266785,1.8669999837875368
MAP.MC,High,1.9140000343322756,1.909999966621399,1.901000022888184,1.919000029563904,1.8819999694824217
MAP.MC,Low,1.8609999418258667,1.866000056266785,1.8849999904632568,1.8600000143051147,1.8350000381469729
MAP.MC,Open,1.8919999599456787,1.866000056266785,1.8960000276565552,1.8899999856948853,1.8600000143051147
MAP.MC,Volume,3746717.0,2868407.0,2075534.0,3556350.0,1626033.0
MAR,Adj Close,166.1699981689453,164.66000366210938,163.86000061035156,162.4499969482422,0.0
MAR,Close,166.1699981689453,164.66000366210938,163.86000061035156,162.4499969482422,0.0
MAR,High,171.75999450683594,166.6199951171875,165.30999755859375,165.55999755859375,0.0
MAR,Low,165.6199951171875,162.36000061035156,162.39999389648438,161.66000366210938,0.0
MAR,Open,171.75999450683594,165.5800018310547,163.61000061035156,161.9600067138672,0.0
MAR,Volume,2180100.0,2608600.0,1522400.0,1401500.0,0.0
MAS,Adj Close,50.7599983215332,50.65999984741211,50.66999816894531,50.13999938964844,0.0
MAS,Close,50.7599983215332,50.65999984741211,50.66999816894531,50.13999938964844,0.0
MAS,High,50.93000030517578,50.959999084472656,51.560001373291016,50.900001525878906,0.0
MAS,Low,49.77999877929688,50.119998931884766,50.18999862670898,49.38999938964844,0.0
MAS,Open,50.119998931884766,50.43000030517578,50.650001525878906,49.5,0.0
MAS,Volume,2360600.0,2877800.0,1968600.0,2232800.0,0.0
MCD,Adj Close,251.4600067138672,254.3600006103516,251.4600067138672,250.4499969482422,0.0
MCD,Close,251.4600067138672,254.3600006103516,251.4600067138672,250.4499969482422,0.0
MCD,High,252.3800048828125,255.47999572753903,255.07000732421875,252.94000244140625,0.0
MCD,Low,245.97999572753903,249.5399932861328,250.9199981689453,249.92999267578125,0.0
MCD,Open,247.63999938964844,250.7899932861328,253.0399932861328,251.25,0.0
MCD,Volume,2886000.0,4041800.0,2551000.0,2326000.0,0.0
MCHP,Adj Close,68.27999877929688,68.19000244140625,66.31999969482422,65.80999755859375,0.0
MCHP,Close,68.27999877929688,68.19000244140625,66.31999969482422,65.80999755859375,0.0
MCHP,High,70.1500015258789,69.20999908447266,67.87000274658203,66.66999816894531,0.0
MCHP,Low,68.16999816894531,66.58999633789062,66.12000274658203,65.19000244140625,0.0
MCHP,Open,68.94999694824219,68.25,67.61000061035156,65.4800033569336,0.0
MCHP,Volume,7284100.0,4658700.0,4194200.0,4259400.0,0.0
MCK,Adj Close,311.57000732421875,320.1400146484375,325.8399963378906,320.6700134277344,0.0
MCK,Close,311.57000732421875,320.1400146484375,325.8399963378906,320.6700134277344,0.0
MCK,High,313.239990234375,321.6600036621094,327.82000732421875,329.3599853515625,0.0
MCK,Low,307.04998779296875,310.57000732421875,318.9100036621094,319.5599975585937,0.0
MCK,Open,307.1600036621094,311.0899963378906,321.0199890136719,326.69000244140625,0.0
MCK,Volume,951300.0,1395500.0,1285600.0,1195100.0,0.0
MCO,Adj Close,341.1099853515625,343.3800048828125,342.69000244140625,334.3699951171875,0.0
MCO,Close,341.1099853515625,343.3800048828125,342.69000244140625,334.3699951171875,0.0
MCO,High,343.75,344.94000244140625,346.2200012207031,340.3099975585937,0.0
MCO,Low,338.2200012207031,338.1600036621094,341.1600036621094,332.4599914550781,0.0
MCO,Open,339.92999267578125,340.4800109863281,342.1600036621094,339.6300048828125,0.0
MCO,Volume,855300.0,616500.0,655300.0,1167300.0,0.0
MDLZ,Adj Close,63.209999084472656,62.88999938964844,63.400001525878906,63.40999984741211,0.0
MDLZ,Close,63.209999084472656,62.88999938964844,63.400001525878906,63.40999984741211,0.0
MDLZ,High,63.59000015258789,63.18000030517578,63.59000015258789,64.1500015258789,0.0
MDLZ,Low,62.720001220703125,61.95000076293945,62.77999877929688,63.29999923706055,0.0
MDLZ,Open,63.04999923706055,63.13999938964844,63.09000015258789,63.959999084472656,0.0
MDLZ,Volume,5389600.0,7458000.0,7831400.0,9693800.0,0.0
MDT,Adj Close,111.72000122070312,112.33000183105467,112.47000122070312,111.5199966430664,0.0
MDT,Close,111.72000122070312,112.33000183105467,112.47000122070312,111.5199966430664,0.0
MDT,High,112.02999877929688,113.12000274658205,113.11000061035156,112.73999786376952,0.0
MDT,Low,109.0,110.88999938964844,111.2699966430664,111.3499984741211,0.0
MDT,Open,109.7300033569336,111.4800033569336,112.05999755859376,112.36000061035156,0.0
MDT,Volume,5560700.0,6668600.0,5230500.0,3407100.0,0.0
MEL.MC,Adj Close,6.300000190734863,6.25,6.28000020980835,6.349999904632568,6.380000114440918
MEL.MC,Close,6.300000190734863,6.25,6.28000020980835,6.349999904632568,6.380000114440918
MEL.MC,High,6.724999904632568,6.480000019073486,6.429999828338623,6.400000095367432,6.425000190734863
MEL.MC,Low,6.300000190734863,6.25,6.224999904632568,6.21999979019165,6.275000095367432
MEL.MC,Open,6.650000095367432,6.429999828338623,6.409999847412109,6.309999942779541,6.349999904632568
MEL.MC,Volume,894277.0,1027891.0,470157.0,1170955.0,280464.0
MET,Adj Close,70.06999969482422,69.55000305175781,70.61000061035156,70.58000183105469,0.0
MET,Close,70.06999969482422,69.55000305175781,70.61000061035156,70.58000183105469,0.0
MET,High,70.7699966430664,70.08000183105469,71.1500015258789,71.79000091552734,0.0
MET,Low,69.77999877929688,68.16999816894531,69.7699966430664,70.41999816894531,0.0
MET,Open,70.05999755859375,69.9000015258789,70.12000274658203,70.68000030517578,0.0
MET,Volume,4109400.0,3482400.0,2954900.0,2650300.0,0.0
MFC.TO,Adj Close,26.670000076293945,26.520000457763672,26.940000534057617,26.940000534057617,0.0
MFC.TO,Close,26.670000076293945,26.520000457763672,26.940000534057617,26.940000534057617,0.0
